ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
227,1,1071,-80.36574841,-80.4902601242:-80.2412366867,27.54033121,27.4165149401:27.6641474713,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2314,St. Lucie,Florida,12,111,12111,302601,523.40000000,277789,480.50000000,199336,53036,1123,4334,161,45995,12512,7287,135859,141930,16418,16964,17757,17656,14680,30110,34617,39265,34944,29395,19384,6599,42.40000000,41.30000000,43.50000000,108523,2.53000000,11380,14892,20300,35036,3195,9066,74963,2.99000000,137029,28506,80766,27757,406.00000000,481.00000000,66559.00000000,413975.00000000,578.14000000,2.92018876,1906298475.91601563,345637.08436659,-80.365748405315,27.5403312055529
228,1,1104,-81.85988903,-81.9844007492:-81.7353773117,28.28322880,28.1594125337:28.4070450648,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2320,Polk,Florida,12,105,12105,662431,329.40000000,602095,299.40000000,452854,88833,2706,9760,360,106532,32847,14735,295313,306782,38839,39316,39282,40847,36499,71248,73447,80077,74244,60758,35544,11994,39.80000000,38.60000000,41.00000000,227485,2.59000000,23284,30914,43953,72298,7154,20589,159323,3.05000000,281214,53729,160442,67043,2415.00000000,216.00000000,125095.00000000,145042.00000000,2011.18000000,3.78154987,6700732461.01367188,444348.53137665,-81.8598890307772,28.2832287990415
229,1,1105,-81.85988903,-81.9844007492:-81.7353773117,28.53086133,28.4070450648:28.654677596,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2325,Lake,Florida,12,069,12069,339742,293.60000000,297052,256.70000000,243624,29103,1472,5173,215,36009,10778,6687,143937,153115,16233,17115,17575,17224,13499,28912,35306,39751,39612,39112,24330,8383,45.70000000,44.40000000,46.90000000,121289,2.42000000,12305,18274,21246,44737,2949,8326,83792,2.86000000,144996,23707,92802,28487,1784.00000000,85.00000000,36001.00000000,79631.00000000,1157.08000000,3.18414521,3913963502.69726563,383917.55908640,-81.8598890307772,28.5308613305037
230,1,1106,-81.85988903,-81.9844007492:-81.7353773117,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2325,Lake,Florida,12,069,12069,339742,293.60000000,297052,256.70000000,243624,29103,1472,5173,215,36009,10778,6687,143937,153115,16233,17115,17575,17224,13499,28912,35306,39751,39612,39112,24330,8383,45.70000000,44.40000000,46.90000000,121289,2.42000000,12305,18274,21246,44737,2949,8326,83792,2.86000000,144996,23707,92802,28487,1784.00000000,85.00000000,36001.00000000,79631.00000000,1157.08000000,3.18414521,3913963502.69726563,383917.55908640,-81.8598890307772,28.7784938615871
231,1,1107,-81.85988903,-81.9844007492:-81.7353773117,29.02612639,28.9023101272:29.1499426584,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2324,Marion,Florida,12,083,12083,350915,211.00000000,331298,199.20000000,268284,40828,1309,4407,144,36137,9512,6814,158993,172305,17112,17413,18029,19033,16336,31810,35855,44391,46001,47094,28822,9402,47.30000000,45.90000000,48.60000000,137726,2.35000000,14876,21873,19921,50137,3488,10412,92554,2.80000000,164050,26324,105075,32651,3870.00000000,83.00000000,69750.00000000,48624.00000000,1662.75000000,3.40145914,5672866755.15625000,402715.74911508,-81.8598890307772,29.026126392505
232,1,1108,-81.85988903,-81.9844007492:-81.7353773117,29.27375892,29.1499426584:29.3975751896,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2324,Marion,Florida,12,083,12083,350915,211.00000000,331298,199.20000000,268284,40828,1309,4407,144,36137,9512,6814,158993,172305,17112,17413,18029,19033,16336,31810,35855,44391,46001,47094,28822,9402,47.30000000,45.90000000,48.60000000,137726,2.35000000,14876,21873,19921,50137,3488,10412,92554,2.80000000,164050,26324,105075,32651,3870.00000000,83.00000000,69750.00000000,48624.00000000,1662.75000000,3.40145914,5672866755.15625000,402715.74911508,-81.8598890307772,29.2737589242642
233,1,1109,-81.85988903,-81.9844007492:-81.7353773117,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2344,Putnam,Florida,12,107,12107,74098,89.60000000,74364,89.90000000,57468,12030,359,455,53,6706,2705,1294,36884,37480,4689,4506,4675,4930,4046,7747,7987,11014,10700,7965,4637,1468,43.30000000,42.00000000,44.70000000,29409,2.48000000,3733,4141,4696,9161,930,2760,19737,2.97000000,37337,7928,22333,7076,430.00000000,164.00000000,10329.00000000,102760.00000000,827.11000000,2.25013045,2843838566.34765625,268274.15519390,-81.8598890307772,29.5213914549563
234,1,1110,-81.85988903,-81.9844007492:-81.7353773117,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2344,Putnam,Florida,12,107,12107,74098,89.60000000,74364,89.90000000,57468,12030,359,455,53,6706,2705,1294,36884,37480,4689,4506,4675,4930,4046,7747,7987,11014,10700,7965,4637,1468,43.30000000,42.00000000,44.70000000,29409,2.48000000,3733,4141,4696,9161,930,2760,19737,2.97000000,37337,7928,22333,7076,430.00000000,164.00000000,10329.00000000,102760.00000000,827.11000000,2.25013045,2843838566.34765625,268274.15519390,-81.8598890307772,29.7690239862139
235,1,1111,-81.85988903,-81.9844007492:-81.7353773117,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2345,Clay,Florida,12,019,12019,209524,325.50000000,190865,296.50000000,156087,18831,871,5589,214,14609,3645,5628,93491,97374,11869,13625,15002,15061,10835,21693,27375,30089,23024,13504,6545,2243,37.80000000,36.80000000,38.70000000,68792,2.76000000,5810,7138,18544,21507,2180,6086,52419,3.13000000,75478,6686,52567,16225,403.00000000,128.00000000,5229.00000000,22971.00000000,643.67000000,1.79206231,2229600069.15820313,214604.05417723,-81.8598890307772,30.0166565178778
236,1,1112,-81.85988903,-81.9844007492:-81.7353773117,30.26428905,30.1404727831:30.3881053143,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2349,Duval,Florida,12,031,12031,932755,1098.20000000,864263,1017.60000000,526044,255018,3413,35901,794,65398,18427,24666,419425,444838,59501,55355,55072,58187,66043,128855,116948,128368,99765,53263,30136,12770,35.80000000,34.40000000,37.10000000,342450,2.47000000,43874,53369,62758,80809,9651,38248,218254,3.04000000,388486,46036,211077,131373,352.00000000,80.00000000,5546.00000000,45904.00000000,849.34000000,2.44142954,2962677663.10937500,291158.24588535,-81.8598890307772,30.2642890489216
237,1,1113,-81.85988903,-81.9844007492:-81.7353773117,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2350,Nassau,Florida,12,089,12089,80628,120.90000000,73314,110.00000000,65809,4668,308,639,50,2380,685,1155,36146,37168,3983,4325,4816,4628,3895,7613,9490,11563,11093,7396,3479,1033,42.90000000,42.00000000,43.70000000,28794,2.53000000,2874,3427,6008,10425,823,1872,20870,2.93000000,35009,6215,22449,6345,444.00000000,89.00000000,4877.00000000,14739.00000000,666.63000000,3.11233951,2338570075.46875000,374617.57724992,-81.8598890307772,30.5119215798839
238,1,1114,-81.85988903,-81.9844007492:-81.7353773117,30.75955411,30.6357378455:30.8833703766,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2350,Nassau,Florida,12,089,12089,80628,120.90000000,73314,110.00000000,65809,4668,308,639,50,2380,685,1155,36146,37168,3983,4325,4816,4628,3895,7613,9490,11563,11093,7396,3479,1033,42.90000000,42.00000000,43.70000000,28794,2.53000000,2874,3427,6008,10425,823,1872,20870,2.93000000,35009,6215,22449,6345,444.00000000,89.00000000,4877.00000000,14739.00000000,666.63000000,3.11233951,2338570075.46875000,374617.57724992,-81.8598890307772,30.7595541113741
239,1,1119,-81.85988903,-81.9844007492:-81.7353773117,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2466,Tattnall,Georgia,13,267,13267,25147,51.50000000,25520,52.30000000,15991,7465,87,99,17,2502,1527,334,14860,10660,1496,1459,1533,1526,1959,4192,3818,3846,2720,1800,868,303,36.50000000,35.10000000,39.20000000,8210,2.52000000,1001,1270,1756,2218,236,778,5568,3.07000000,9966,1756,5575,2635,565.00000000,190.00000000,49194.00000000,418098.00000000,488.14000000,2.01010087,1764942023.95117188,243287.00509574,-81.8598890307772,31.997716767269
240,1,1120,-81.85988903,-81.9844007492:-81.7353773117,32.24534930,32.1215330325:32.3691655637,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2465,Evans,Georgia,13,109,13109,11202,59.90000000,11000,58.90000000,6471,3205,19,74,17,1441,1097,117,5387,5613,847,857,700,730,756,1489,1417,1492,1207,844,496,165,35.80000000,34.20000000,37.50000000,4033,2.63000000,443,603,842,1034,130,465,2805,3.16000000,4664,631,2637,1396,202.00000000,178.00000000,14663.00000000,197055.00000000,186.91000000,1.00573008,677398020.99609375,120419.61575996,-81.8598890307772,32.2453492977851
241,1,1145,-81.61086559,-81.7353773117:-81.4863538742,27.29269867,27.1688824089:27.4165149401,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2305,DeSoto,Florida,12,027,12027,36506,57.10000000,34862,54.50000000,23094,4431,137,178,11,10425,6178,833,19718,15144,2278,2103,2027,2456,2678,4607,4173,4348,3964,3567,2055,606,38.00000000,36.10000000,41.10000000,11445,2.71000000,1166,1446,2044,3632,453,1034,7903,3.10000000,14590,3145,8237,3208,836.00000000,362.00000000,62382.00000000,237166.00000000,639.33000000,1.60520515,2100984050.00000000,187239.62549006,-81.6108655929007,27.2926986745012
242,1,1146,-81.61086559,-81.7353773117:-81.4863538742,27.54033121,27.4165149401:27.6641474713,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2307,Hardee,Florida,12,049,12049,28518,44.70000000,27731,43.40000000,20013,1936,172,298,12,11895,4754,546,14868,12863,2227,2173,2041,2178,2202,3770,3462,3354,2749,2071,1118,386,32.80000000,31.60000000,34.20000000,8245,3.12000000,775,809,2133,2260,377,829,6172,3.52000000,9722,1477,5733,2512,982.00000000,279.00000000,51767.00000000,222378.00000000,638.32000000,1.60152202,2109170679.76171875,187032.69923498,-81.6108655929007,27.5403312055529
243,1,1147,-81.61086559,-81.7353773117:-81.4863538742,27.78796374,27.6641474713:27.9117800025,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2320,Polk,Florida,12,105,12105,662431,329.40000000,602095,299.40000000,452854,88833,2706,9760,360,106532,32847,14735,295313,306782,38839,39316,39282,40847,36499,71248,73447,80077,74244,60758,35544,11994,39.80000000,38.60000000,41.00000000,227485,2.59000000,23284,30914,43953,72298,7154,20589,159323,3.05000000,281214,53729,160442,67043,2415.00000000,216.00000000,125095.00000000,145042.00000000,2011.18000000,3.78154987,6700732461.01367188,444348.53137665,-81.6108655929007,27.7879637366943
244,1,1148,-81.61086559,-81.7353773117:-81.4863538742,28.03559627,27.9117800025:28.1594125337,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2320,Polk,Florida,12,105,12105,662431,329.40000000,602095,299.40000000,452854,88833,2706,9760,360,106532,32847,14735,295313,306782,38839,39316,39282,40847,36499,71248,73447,80077,74244,60758,35544,11994,39.80000000,38.60000000,41.00000000,227485,2.59000000,23284,30914,43953,72298,7154,20589,159323,3.05000000,281214,53729,160442,67043,2415.00000000,216.00000000,125095.00000000,145042.00000000,2011.18000000,3.78154987,6700732461.01367188,444348.53137665,-81.6108655929007,28.0355962683452
245,1,1149,-81.61086559,-81.7353773117:-81.4863538742,28.28322880,28.1594125337:28.4070450648,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.6108655929007,28.2832287990415
246,1,1150,-81.61086559,-81.7353773117:-81.4863538742,28.53086133,28.4070450648:28.654677596,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2326,Orange,Florida,12,095,12095,1332714,1328.20000000,1145956,1142.10000000,728795,238241,4532,56581,1266,308244,77216,39325,564326,581630,74185,73754,74975,88367,105821,177117,164468,162059,114291,62011,35392,13516,33.70000000,32.70000000,34.70000000,421847,2.64000000,50043,54789,88385,95101,13126,43903,273454,3.19000000,487839,65992,243950,177897,662.00000000,200.00000000,13790.00000000,395193.00000000,1003.37000000,2.82596616,3378189025.88281250,329193.04601973,-81.6108655929007,28.5308613305037
247,1,1151,-81.61086559,-81.7353773117:-81.4863538742,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2326,Orange,Florida,12,095,12095,1332714,1328.20000000,1145956,1142.10000000,728795,238241,4532,56581,1266,308244,77216,39325,564326,581630,74185,73754,74975,88367,105821,177117,164468,162059,114291,62011,35392,13516,33.70000000,32.70000000,34.70000000,421847,2.64000000,50043,54789,88385,95101,13126,43903,273454,3.19000000,487839,65992,243950,177897,662.00000000,200.00000000,13790.00000000,395193.00000000,1003.37000000,2.82596616,3378189025.88281250,329193.04601973,-81.6108655929007,28.7784938615871
248,1,1152,-81.61086559,-81.7353773117:-81.4863538742,29.02612639,28.9023101272:29.1499426584,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2325,Lake,Florida,12,069,12069,339742,293.60000000,297052,256.70000000,243624,29103,1472,5173,215,36009,10778,6687,143937,153115,16233,17115,17575,17224,13499,28912,35306,39751,39612,39112,24330,8383,45.70000000,44.40000000,46.90000000,121289,2.42000000,12305,18274,21246,44737,2949,8326,83792,2.86000000,144996,23707,92802,28487,1784.00000000,85.00000000,36001.00000000,79631.00000000,1157.08000000,3.18414521,3913963502.69726563,383917.55908640,-81.6108655929007,29.026126392505
249,1,1153,-81.61086559,-81.7353773117:-81.4863538742,29.27375892,29.1499426584:29.3975751896,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2353,Volusia,Florida,12,127,12127,528719,433.30000000,494593,405.40000000,408256,51791,1778,7567,204,55217,14487,10510,241715,252878,24337,24819,26923,31095,30798,50842,56611,74193,70686,53767,35872,14650,45.30000000,43.50000000,46.70000000,208236,2.31000000,26605,34834,30687,64711,5417,15076,130386,2.84000000,254226,45990,150443,57793,1363.00000000,78.00000000,23360.00000000,81802.00000000,1220.16000000,10.94850484,4150939512.52734375,1312050.22080348,-81.6108655929007,29.2737589242642
250,1,1154,-81.61086559,-81.7353773117:-81.4863538742,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2344,Putnam,Florida,12,107,12107,74098,89.60000000,74364,89.90000000,57468,12030,359,455,53,6706,2705,1294,36884,37480,4689,4506,4675,4930,4046,7747,7987,11014,10700,7965,4637,1468,43.30000000,42.00000000,44.70000000,29409,2.48000000,3733,4141,4696,9161,930,2760,19737,2.97000000,37337,7928,22333,7076,430.00000000,164.00000000,10329.00000000,102760.00000000,827.11000000,2.25013045,2843838566.34765625,268274.15519390,-81.6108655929007,29.5213914549563
251,1,1155,-81.61086559,-81.7353773117:-81.4863538742,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2344,Putnam,Florida,12,107,12107,74098,89.60000000,74364,89.90000000,57468,12030,359,455,53,6706,2705,1294,36884,37480,4689,4506,4675,4930,4046,7747,7987,11014,10700,7965,4637,1468,43.30000000,42.00000000,44.70000000,29409,2.48000000,3733,4141,4696,9161,930,2760,19737,2.97000000,37337,7928,22333,7076,430.00000000,164.00000000,10329.00000000,102760.00000000,827.11000000,2.25013045,2843838566.34765625,268274.15519390,-81.6108655929007,29.7690239862139
252,1,1156,-81.61086559,-81.7353773117:-81.4863538742,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2346,St. Johns,Florida,12,109,12109,238439,362.00000000,190039,288.50000000,169794,10684,551,3920,149,9972,1576,3365,92425,97614,10106,12371,13207,12944,9871,18603,25701,30774,26669,16708,9408,3677,42.20000000,41.30000000,43.00000000,75338,2.49000000,7457,10388,17789,24462,1644,4555,52223,2.95000000,89830,14492,57862,17476,188.00000000,179.00000000,18473.00000000,370528.00000000,658.69000000,4.69416620,2277942204.72265625,570105.84561881,-81.6108655929007,30.0166565178778
253,1,1157,-81.61086559,-81.7353773117:-81.4863538742,30.26428905,30.1404727831:30.3881053143,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2349,Duval,Florida,12,031,12031,932755,1098.20000000,864263,1017.60000000,526044,255018,3413,35901,794,65398,18427,24666,419425,444838,59501,55355,55072,58187,66043,128855,116948,128368,99765,53263,30136,12770,35.80000000,34.40000000,37.10000000,342450,2.47000000,43874,53369,62758,80809,9651,38248,218254,3.04000000,388486,46036,211077,131373,352.00000000,80.00000000,5546.00000000,45904.00000000,849.34000000,2.44142954,2962677663.10937500,291158.24588535,-81.6108655929007,30.2642890489216
254,1,1158,-81.61086559,-81.7353773117:-81.4863538742,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2349,Duval,Florida,12,031,12031,932755,1098.20000000,864263,1017.60000000,526044,255018,3413,35901,794,65398,18427,24666,419425,444838,59501,55355,55072,58187,66043,128855,116948,128368,99765,53263,30136,12770,35.80000000,34.40000000,37.10000000,342450,2.47000000,43874,53369,62758,80809,9651,38248,218254,3.04000000,388486,46036,211077,131373,352.00000000,80.00000000,5546.00000000,45904.00000000,849.34000000,2.44142954,2962677663.10937500,291158.24588535,-81.6108655929007,30.5119215798839
255,1,1168,-81.61086559,-81.7353773117:-81.4863538742,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2501,Screven,Georgia,13,251,13251,14427,22.00000000,14593,22.30000000,7965,6318,46,57,1,180,41,165,7116,7477,993,898,976,1262,841,1612,1723,2106,2008,1212,681,281,39.40000000,37.30000000,41.30000000,5596,2.53000000,712,816,1030,1493,152,694,3854,3.07000000,6739,1143,4091,1505,344.00000000,525.00000000,103009.00000000,193669.00000000,655.61000000,2.29658316,2407357374.43750000,278098.40743688,-81.6108655929007,32.9882468914694
256,1,1186,-81.36184216,-81.4863538742:-81.2373304367,26.30216855,26.1783522842:26.4259848154,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2300,Collier,Florida,12,021,12021,368652,180.90000000,321520,157.70000000,269596,21087,1123,3507,125,83177,19920,6162,158494,163026,16836,17277,17451,17613,15516,32550,35557,40829,42940,46154,29290,9507,46.90000000,45.30000000,48.50000000,133179,2.38000000,14244,21364,21524,50628,3301,7504,89276,2.84000000,197298,64119,96159,37020,319.00000000,387.00000000,66948.00000000,635582.00000000,2038.27000000,13.57125310,6575313648.75781250,1594232.20616388,-81.3618421550242,26.3021685501017
257,1,1187,-81.36184216,-81.4863538742:-81.2373304367,26.54980108,26.4259848154:26.6736173466,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2301,Hendry,Florida,12,051,12051,39553,33.20000000,39140,32.90000000,23436,5261,672,279,24,19243,8421,1047,21198,17942,3131,2965,2863,3188,3004,5576,5266,5008,3648,2608,1409,474,32.80000000,32.40000000,33.40000000,12025,3.09000000,1272,1057,3098,2948,657,1354,8862,3.48000000,14564,2539,8324,3701,406.00000000,1221.00000000,262438.00000000,1231346.00000000,1189.65000000,2.77642536,3866420682.32031250,328050.12653486,-81.3618421550242,26.5498010810303
258,1,1188,-81.36184216,-81.4863538742:-81.2373304367,26.79743361,26.6736173466:26.9212498778,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2306,Glades,Florida,12,043,12043,13588,13.80000000,12884,13.10000000,9153,1588,589,51,2,2720,1280,221,7443,5441,718,645,661,687,718,1674,1662,1669,1683,1728,853,186,43.10000000,41.40000000,45.80000000,4533,2.52000000,641,528,738,1620,148,283,3039,2.96000000,6979,2446,3524,1009,331.00000000,1338.00000000,56473.00000000,321806.00000000,986.29000000,2.30624537,3228018047.88671875,269487.81911806,-81.3618421550242,26.7974336122037
259,1,1189,-81.36184216,-81.4863538742:-81.2373304367,27.04506614,26.9212498778:27.1688824089,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2308,Highlands,Florida,12,055,12055,102012,92.20000000,98786,89.30000000,79972,9263,471,1439,45,17157,5401,2195,48273,50513,4988,4858,4957,5211,4451,8612,8856,11709,13322,16367,11294,4161,51.50000000,49.70000000,53.20000000,42604,2.28000000,4963,7187,5501,16626,983,2668,28027,2.74000000,55386,12782,32830,9774,969.00000000,506.00000000,84007.00000000,282121.00000000,1106.38000000,2.89179818,3646034896.15625000,340384.75126863,-81.3618421550242,27.0450661432746
260,1,1190,-81.36184216,-81.4863538742:-81.2373304367,27.29269867,27.1688824089:27.4165149401,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2308,Highlands,Florida,12,055,12055,102012,92.20000000,98786,89.30000000,79972,9263,471,1439,45,17157,5401,2195,48273,50513,4988,4858,4957,5211,4451,8612,8856,11709,13322,16367,11294,4161,51.50000000,49.70000000,53.20000000,42604,2.28000000,4963,7187,5501,16626,983,2668,28027,2.74000000,55386,12782,32830,9774,969.00000000,506.00000000,84007.00000000,282121.00000000,1106.38000000,2.89179818,3646034896.15625000,340384.75126863,-81.3618421550242,27.2926986745012
261,1,1191,-81.36184216,-81.4863538742:-81.2373304367,27.54033121,27.4165149401:27.6641474713,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2308,Highlands,Florida,12,055,12055,102012,92.20000000,98786,89.30000000,79972,9263,471,1439,45,17157,5401,2195,48273,50513,4988,4858,4957,5211,4451,8612,8856,11709,13322,16367,11294,4161,51.50000000,49.70000000,53.20000000,42604,2.28000000,4963,7187,5501,16626,983,2668,28027,2.74000000,55386,12782,32830,9774,969.00000000,506.00000000,84007.00000000,282121.00000000,1106.38000000,2.89179818,3646034896.15625000,340384.75126863,-81.3618421550242,27.5403312055529
262,1,1192,-81.36184216,-81.4863538742:-81.2373304367,27.78796374,27.6641474713:27.9117800025,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2320,Polk,Florida,12,105,12105,662431,329.40000000,602095,299.40000000,452854,88833,2706,9760,360,106532,32847,14735,295313,306782,38839,39316,39282,40847,36499,71248,73447,80077,74244,60758,35544,11994,39.80000000,38.60000000,41.00000000,227485,2.59000000,23284,30914,43953,72298,7154,20589,159323,3.05000000,281214,53729,160442,67043,2415.00000000,216.00000000,125095.00000000,145042.00000000,2011.18000000,3.78154987,6700732461.01367188,444348.53137665,-81.3618421550242,27.7879637366943
263,1,1193,-81.36184216,-81.4863538742:-81.2373304367,28.03559627,27.9117800025:28.1594125337,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.3618421550242,28.0355962683452
264,1,1194,-81.36184216,-81.4863538742:-81.2373304367,28.28322880,28.1594125337:28.4070450648,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2319,Osceola,Florida,12,097,12097,333980,221.90000000,268685,178.50000000,190641,30369,1452,7406,294,122146,27623,10900,131634,137051,17796,18815,20572,21442,18007,35301,39484,38876,28736,17613,8990,3053,35.60000000,34.40000000,36.80000000,90603,2.93000000,7601,8661,23209,24354,3608,10308,68547,3.30000000,128170,37567,58541,32062,365.00000000,1499.00000000,29700.00000000,297659.00000000,1505.11000000,3.41145679,5025147740.94531250,402224.41891133,-81.3618421550242,28.2832287990415
265,1,1195,-81.36184216,-81.4863538742:-81.2373304367,28.53086133,28.4070450648:28.654677596,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2326,Orange,Florida,12,095,12095,1332714,1328.20000000,1145956,1142.10000000,728795,238241,4532,56581,1266,308244,77216,39325,564326,581630,74185,73754,74975,88367,105821,177117,164468,162059,114291,62011,35392,13516,33.70000000,32.70000000,34.70000000,421847,2.64000000,50043,54789,88385,95101,13126,43903,273454,3.19000000,487839,65992,243950,177897,662.00000000,200.00000000,13790.00000000,395193.00000000,1003.37000000,2.82596616,3378189025.88281250,329193.04601973,-81.3618421550242,28.5308613305037
266,1,1196,-81.36184216,-81.4863538742:-81.2373304367,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2327,Seminole,Florida,12,117,12117,457650,1326.00000000,422718,1224.80000000,330664,47107,1386,15692,258,72457,15421,12190,204799,217919,23363,25722,28998,30877,30888,54808,58859,67310,51216,27633,16146,6898,38.00000000,36.50000000,39.40000000,164706,2.55000000,17464,23199,36009,44014,4479,13981,110426,3.05000000,181307,16601,109499,55207,312.00000000,70.00000000,2419.00000000,88040.00000000,345.14000000,1.58475404,1166462408.50585938,185828.93611052,-81.3618421550242,28.7784938615871
